vehicle_id,timestamp,test,location,velocity,calculated_speed,risk_level,anomalies,lidar_points,camera_frames,imu_data,gps_data,weather_conditions,system_status
AV_001,1753463428.869576,,"{'latitude': 37.778875192321316, 'longitude': -122.41038366130125}","{'x': 6.181943476882048, 'y': 12.627175312780176, 'z': 0}",15.123777317420558,low,[],,,,,,
AV_005,1753463427.869576,,"{'latitude': 37.783628687186905, 'longitude': -122.42495325763028}","{'x': 18.508235921425314, 'y': 1.2233405817553322, 'z': 0}",25.690825647058187,high,[],,,,,,
AV_004,1753463427.869576,,"{'latitude': 37.777169471962104, 'longitude': -122.42754425381804}","{'x': 6.232739788770765, 'y': 12.617938651504083, 'z': 0}",20.241359407279965,medium,[],,,,,,
AV_003,1753463427.869576,,"{'latitude': 37.769881466901026, 'longitude': -122.4269058831842}","{'x': 19.91322989217633, 'y': 13.177897414994444, 'z': 0}",24.903396502499895,medium,[],,,,,,
AV_002,1753463427.869576,,"{'latitude': 37.779845203554544, 'longitude': -122.41826592599675}","{'x': 8.925474337614752, 'y': 19.230359763057592, 'z': 0}",12.579876455265598,low,[],,,,,,
AV_001,1753463427.869576,,"{'latitude': 37.77402440611933, 'longitude': -122.42162487716081}","{'x': 18.1803561761324, 'y': 4.068143144927532, 'z': 0}",14.951029420805922,medium,[],,,,,,
AV_005,1753463426.869576,,"{'latitude': 37.77005652784481, 'longitude': -122.42503722523823}","{'x': 11.633230386061529, 'y': 15.819133147374888, 'z': 0}",15.236839023836907,medium,[],,,,,,
AV_004,1753463426.869576,,"{'latitude': 37.77537855108808, 'longitude': -122.42690885214067}","{'x': 11.732310139891101, 'y': 2.3903533325098048, 'z': 0}",20.723366170710683,high,[],,,,,,
AV_003,1753463426.869576,,"{'latitude': 37.766081423954724, 'longitude': -122.41366383913248}","{'x': 8.976616683410558, 'y': 3.231002377697414, 'z': 0}",26.426092384953467,low,[],,,,,,
AV_002,1753463426.869576,,"{'latitude': 37.77556809370152, 'longitude': -122.42186952130332}","{'x': 1.7304021404042214, 'y': 9.119916105225318, 'z': 0}",22.25126764627534,medium,[],,,,,,
AV_001,1753463426.869576,,"{'latitude': 37.770751945707715, 'longitude': -122.42370317313416}","{'x': 16.04142582460465, 'y': 15.451986949526503, 'z': 0}",24.418300868915644,medium,[],,,,,,
AV_005,1753463425.869576,,"{'latitude': 37.769963912198946, 'longitude': -122.42551288235028}","{'x': 14.42745136046874, 'y': 11.851586231620303, 'z': 0}",24.475256278715374,low,[],,,,,,
AV_004,1753463425.869576,,"{'latitude': 37.780440901120926, 'longitude': -122.42234514776987}","{'x': 14.283612304169687, 'y': 10.854570679526178, 'z': 0}",23.330925127739867,low,[],,,,,,
AV_003,1753463425.869576,,"{'latitude': 37.78291860864688, 'longitude': -122.42653222687099}","{'x': 3.4271316366202376, 'y': 10.11780509199491, 'z': 0}",13.513934658678245,high,[],,,,,,
AV_002,1753463425.869576,,"{'latitude': 37.779928573635736, 'longitude': -122.41245971366835}","{'x': 11.617999284638806, 'y': 6.237110849687375, 'z': 0}",26.63080434153068,medium,[],,,,,,
AV_001,1753463425.869576,,"{'latitude': 37.78276158089598, 'longitude': -122.41356186665294}","{'x': 4.936945287130983, 'y': 4.49691853631355, 'z': 0}",14.850855741955066,low,[],,,,,,
AV_005,1753463424.869576,,"{'latitude': 37.78303621891294, 'longitude': -122.41519608861248}","{'x': 2.0669445804760556, 'y': 7.150235497326889, 'z': 0}",22.90204029744079,low,[],,,,,,
AV_004,1753463424.869576,,"{'latitude': 37.77731712447106, 'longitude': -122.4227980332424}","{'x': 4.693072450896745, 'y': 8.65244655082407, 'z': 0}",15.955253922363928,low,[],,,,,,
AV_003,1753463424.869576,,"{'latitude': 37.766358218185275, 'longitude': -122.42038492936874}","{'x': 17.66425320684484, 'y': 7.278335062767054, 'z': 0}",26.08405276972008,high,[],,,,,,
AV_002,1753463424.869576,,"{'latitude': 37.770707179291385, 'longitude': -122.4155930625648}","{'x': 2.9564288085545853, 'y': 14.954273098230868, 'z': 0}",15.139840923998133,medium,[],,,,,,
AV_001,1753463424.869576,,"{'latitude': 37.77071651328379, 'longitude': -122.41574781474098}","{'x': 8.00621011431328, 'y': 16.015795565715884, 'z': 0}",20.199757624565457,high,[],,,,,,
AV_005,1753463423.869576,,"{'latitude': 37.77407742734399, 'longitude': -122.4133623044131}","{'x': 9.963345733567719, 'y': 8.838694722023249, 'z': 0}",14.409117483917717,high,[],,,,,,
AV_004,1753463423.869576,,"{'latitude': 37.77640742152878, 'longitude': -122.41845808835767}","{'x': 11.618785261427046, 'y': 1.8093215215273806, 'z': 0}",13.382359250091483,high,[],,,,,,
AV_003,1753463423.869576,,"{'latitude': 37.766905504868426, 'longitude': -122.4276506309755}","{'x': 11.026839275662612, 'y': 1.0741744007787535, 'z': 0}",13.896058426601625,low,[],,,,,,
AV_002,1753463423.869576,,"{'latitude': 37.78205874067094, 'longitude': -122.42897816407957}","{'x': 11.378165025740989, 'y': 1.1527571926173552, 'z': 0}",24.22980451674681,high,[],,,,,,
AV_001,1753463423.869576,,"{'latitude': 37.7832918843138, 'longitude': -122.4149671194754}","{'x': 5.573734734190383, 'y': 5.448413332025838, 'z': 0}",20.17856263984821,medium,[],,,,,,
AV_005,1753463422.869576,,"{'latitude': 37.78084159374246, 'longitude': -122.42878168557293}","{'x': 4.963512281808777, 'y': 9.124565516079082, 'z': 0}",12.089657514017162,high,[],,,,,,
AV_004,1753463422.869576,,"{'latitude': 37.78428266741655, 'longitude': -122.41293161931064}","{'x': 6.95704238441426, 'y': 12.626894568515032, 'z': 0}",14.313325173839678,low,[],,,,,,
AV_003,1753463422.869576,,"{'latitude': 37.78440546006874, 'longitude': -122.4153609462406}","{'x': 13.7386807601541, 'y': 14.81838527129127, 'z': 0}",27.288120025897054,medium,[],,,,,,
AV_002,1753463422.869576,,"{'latitude': 37.78415369400955, 'longitude': -122.41467359713974}","{'x': 3.13231530674144, 'y': 13.41026952048271, 'z': 0}",27.002371654293814,low,[],,,,,,
AV_001,1753463422.869576,,"{'latitude': 37.765810588619466, 'longitude': -122.42846700869963}","{'x': 15.958219307698192, 'y': 14.038826914617715, 'z': 0}",29.861514398689604,medium,[],,,,,,
AV_005,1753463421.869576,,"{'latitude': 37.78303342094574, 'longitude': -122.41032731886163}","{'x': 8.263120472442164, 'y': 6.273264628221185, 'z': 0}",17.29642601345462,high,[],,,,,,
AV_004,1753463421.869576,,"{'latitude': 37.765874099407945, 'longitude': -122.41880031898553}","{'x': 8.731666480196132, 'y': 2.9693722584053095, 'z': 0}",17.0160761700487,low,[],,,,,,
AV_003,1753463421.869576,,"{'latitude': 37.768049301327, 'longitude': -122.41852363832727}","{'x': 8.116474715324477, 'y': 8.343957900758333, 'z': 0}",20.852834596445867,medium,[],,,,,,
AV_002,1753463421.869576,,"{'latitude': 37.76609579852003, 'longitude': -122.42471054525996}","{'x': 6.6042188678591955, 'y': 10.028882481867678, 'z': 0}",29.37114759959316,high,[],,,,,,
AV_001,1753463421.869576,,"{'latitude': 37.77404209052756, 'longitude': -122.41010203016432}","{'x': 6.179747268915476, 'y': 19.176733990949945, 'z': 0}",25.97757912856236,high,[],,,,,,
AV_005,1753463420.869576,,"{'latitude': 37.76927342564791, 'longitude': -122.42456172045351}","{'x': 17.664354230407273, 'y': 15.27946495486525, 'z': 0}",20.468436412316102,high,[],,,,,,
AV_004,1753463420.869576,,"{'latitude': 37.77772389320168, 'longitude': -122.42913494620957}","{'x': 2.2449418598310045, 'y': 18.092286426847544, 'z': 0}",23.585601747482272,high,[],,,,,,
AV_003,1753463420.869576,,"{'latitude': 37.78134477087571, 'longitude': -122.42077713648784}","{'x': 7.604679661027527, 'y': 2.5180782770735255, 'z': 0}",22.653436191768208,medium,[],,,,,,
AV_002,1753463420.869576,,"{'latitude': 37.766240942124114, 'longitude': -122.41738848483382}","{'x': 10.607045969942593, 'y': 14.100008569642995, 'z': 0}",17.529959273391793,medium,[],,,,,,
AV_001,1753463420.869576,,"{'latitude': 37.770678934077125, 'longitude': -122.42486889608178}","{'x': 19.9286416631541, 'y': 1.1928271590593975, 'z': 0}",27.351649502395706,high,[],,,,,,
AV_005,1753463419.869576,,"{'latitude': 37.766282456787295, 'longitude': -122.41355499076576}","{'x': 14.449660022976934, 'y': 9.10799376470136, 'z': 0}",24.368844137276255,medium,[],,,,,,
AV_004,1753463419.869576,,"{'latitude': 37.782962098654835, 'longitude': -122.41943802613083}","{'x': 19.827744414688105, 'y': 10.681986400228656, 'z': 0}",14.78438268317942,low,[],,,,,,
AV_003,1753463419.869576,,"{'latitude': 37.77132805256987, 'longitude': -122.42132161655871}","{'x': 3.2639658831541385, 'y': 1.3941886689672467, 'z': 0}",28.050095578630824,low,[],,,,,,
AV_002,1753463419.869576,,"{'latitude': 37.76774345990423, 'longitude': -122.42060852395764}","{'x': 6.773883226946468, 'y': 3.4009720716515934, 'z': 0}",23.099120215200916,high,[],,,,,,
AV_001,1753463419.869057,,"{'latitude': 37.77091347381063, 'longitude': -122.41021019342747}","{'x': 17.998757686553034, 'y': 7.025921413890844, 'z': 0}",15.756206080755353,low,[],,,,,,
AV_005,1753463418.869057,,"{'latitude': 37.77561834187187, 'longitude': -122.41254335152944}","{'x': 4.156705213468848, 'y': 12.05935692000621, 'z': 0}",13.950773526037786,low,[],,,,,,
AV_004,1753463418.869057,,"{'latitude': 37.77670651157753, 'longitude': -122.41439667052425}","{'x': 16.948207006473986, 'y': 16.915889792239163, 'z': 0}",19.04422659888187,high,[],,,,,,
AV_003,1753463418.869057,,"{'latitude': 37.77099113045685, 'longitude': -122.42056745517766}","{'x': 2.8822996563905967, 'y': 15.48988445878907, 'z': 0}",15.409707419309392,low,[],,,,,,
AV_002,1753463418.869057,,"{'latitude': 37.775208652900005, 'longitude': -122.41407954808037}","{'x': 13.051983919688606, 'y': 18.161349358044447, 'z': 0}",23.781156882678612,high,[],,,,,,
AV_001,1753463418.869057,,"{'latitude': 37.764970169947574, 'longitude': -122.41645384896184}","{'x': 14.184619179087658, 'y': 15.732859042453068, 'z': 0}",27.93364985297303,high,[],,,,,,
AV_005,1753463417.869057,,"{'latitude': 37.776791536897825, 'longitude': -122.42816762511448}","{'x': 4.072284341875017, 'y': 6.526953507777189, 'z': 0}",11.387854407660818,high,[],,,,,,
AV_004,1753463417.869057,,"{'latitude': 37.76741887747566, 'longitude': -122.426815123907}","{'x': 0.6502254641683103, 'y': 9.251885064025098, 'z': 0}",14.5725712769525,low,[],,,,,,
AV_003,1753463417.869057,,"{'latitude': 37.765223646585916, 'longitude': -122.42211025135032}","{'x': 11.979264234177794, 'y': 0.7648073557210577, 'z': 0}",14.26550740309514,medium,[],,,,,,
AV_002,1753463417.869057,,"{'latitude': 37.7795969304555, 'longitude': -122.42271398877683}","{'x': 10.671090772964106, 'y': 6.772346116112193, 'z': 0}",29.547484230936178,high,[],,,,,,
AV_001,1753463417.869057,,"{'latitude': 37.77506118242998, 'longitude': -122.41163362613852}","{'x': 3.987193972286005, 'y': 8.899762620949891, 'z': 0}",23.33614585649087,low,[],,,,,,
AV_005,1753463416.869057,,"{'latitude': 37.775010631902106, 'longitude': -122.4163949866748}","{'x': 0.7290726856059915, 'y': 4.978338508537621, 'z': 0}",10.497550877970394,medium,[],,,,,,
AV_004,1753463416.869057,,"{'latitude': 37.77167369203473, 'longitude': -122.42225523365423}","{'x': 18.880704864803665, 'y': 11.8550366391513, 'z': 0}",26.299364088229744,low,[],,,,,,
AV_003,1753463416.869057,,"{'latitude': 37.775109762274276, 'longitude': -122.42890129348348}","{'x': 0.2946111340615931, 'y': 2.86073276125826, 'z': 0}",26.257550985398787,low,[],,,,,,
AV_002,1753463416.869057,,"{'latitude': 37.770220584267804, 'longitude': -122.42512631014094}","{'x': 11.263059883118306, 'y': 1.3431389637384306, 'z': 0}",24.912191573640364,medium,[],,,,,,
AV_001,1753463416.869057,,"{'latitude': 37.776280181587424, 'longitude': -122.42038281618532}","{'x': 2.5560686803095756, 'y': 15.47033687294782, 'z': 0}",11.822940822121845,low,[],,,,,,
AV_005,1753463415.869057,,"{'latitude': 37.78248886729123, 'longitude': -122.42812438399577}","{'x': 15.66949891416428, 'y': 8.951123862885893, 'z': 0}",13.731499529839367,low,[],,,,,,
AV_004,1753463415.869057,,"{'latitude': 37.78431795552063, 'longitude': -122.42927316528207}","{'x': 10.048019217031236, 'y': 0.3493901153075596, 'z': 0}",22.146143577636536,high,[],,,,,,
AV_003,1753463415.869057,,"{'latitude': 37.76946199604906, 'longitude': -122.41207234773168}","{'x': 12.541343241850328, 'y': 7.457699787890739, 'z': 0}",28.822913414954474,medium,[],,,,,,
AV_002,1753463415.869057,,"{'latitude': 37.771298465155226, 'longitude': -122.42292238340931}","{'x': 3.8448597157207898, 'y': 10.732961767385746, 'z': 0}",10.347266443020942,high,[],,,,,,
AV_001,1753463415.869057,,"{'latitude': 37.767967136223895, 'longitude': -122.42443967524028}","{'x': 11.762311866046504, 'y': 11.380013674652593, 'z': 0}",28.214005731593904,low,[],,,,,,
AV_005,1753463414.869057,,"{'latitude': 37.76925910991387, 'longitude': -122.42439020872766}","{'x': 16.93807681820715, 'y': 11.102121652160706, 'z': 0}",26.42011801119566,high,[],,,,,,
AV_004,1753463414.869057,,"{'latitude': 37.775261889131905, 'longitude': -122.41844614394128}","{'x': 14.858238816481077, 'y': 11.090752806439303, 'z': 0}",21.57580188647485,medium,[],,,,,,
AV_003,1753463414.869057,,"{'latitude': 37.77494210814141, 'longitude': -122.4283481346393}","{'x': 15.506535004404707, 'y': 3.381993302295301, 'z': 0}",29.760999583987584,low,[],,,,,,
AV_002,1753463414.869057,,"{'latitude': 37.78284237666882, 'longitude': -122.42454473309398}","{'x': 10.533431838307905, 'y': 15.458894905620879, 'z': 0}",28.05685802786577,low,[],,,,,,
AV_001,1753463414.869057,,"{'latitude': 37.76983585133226, 'longitude': -122.42435845097857}","{'x': 5.204695229513733, 'y': 11.052335612536673, 'z': 0}",20.767832041118833,medium,[],,,,,,
AV_005,1753463413.869057,,"{'latitude': 37.77508700515306, 'longitude': -122.41945700840849}","{'x': 9.985002949546613, 'y': 18.91378988229819, 'z': 0}",18.628516599970574,high,[],,,,,,
AV_004,1753463413.869057,,"{'latitude': 37.77627880174903, 'longitude': -122.42766336495735}","{'x': 13.076845404664496, 'y': 16.442601381229256, 'z': 0}",13.302858824265725,medium,[],,,,,,
AV_003,1753463413.869057,,"{'latitude': 37.77977912799604, 'longitude': -122.4212775141321}","{'x': 16.21159780870109, 'y': 5.000543809599163, 'z': 0}",17.82926797557017,medium,[],,,,,,
AV_002,1753463413.869057,,"{'latitude': 37.773360762488416, 'longitude': -122.4192954530392}","{'x': 2.4817395855661584, 'y': 4.214498420967994, 'z': 0}",16.20502468941754,medium,[],,,,,,
AV_001,1753463413.869057,,"{'latitude': 37.78173552249621, 'longitude': -122.4168975850391}","{'x': 1.3913275758528854, 'y': 0.925661135568927, 'z': 0}",29.874130991601902,medium,[],,,,,,
AV_005,1753463412.869057,,"{'latitude': 37.77370864558442, 'longitude': -122.42367700985919}","{'x': 4.390400743088529, 'y': 0.0952020053229008, 'z': 0}",26.038495392666086,low,[],,,,,,
AV_004,1753463412.869057,,"{'latitude': 37.768122063410516, 'longitude': -122.42571116713148}","{'x': 14.471050640484908, 'y': 15.065752209436274, 'z': 0}",20.67052580694854,high,[],,,,,,
AV_003,1753463412.869057,,"{'latitude': 37.78323416349547, 'longitude': -122.427905274759}","{'x': 16.462977025180262, 'y': 16.787269287378805, 'z': 0}",10.33641579360644,high,[],,,,,,
AV_002,1753463412.869057,,"{'latitude': 37.76808338688648, 'longitude': -122.42073129699668}","{'x': 5.220506961872569, 'y': 16.708747684953103, 'z': 0}",27.66321299929775,high,[],,,,,,
AV_001,1753463412.869057,,"{'latitude': 37.77847285993157, 'longitude': -122.41404963556093}","{'x': 3.0454864857240205, 'y': 11.269236637081875, 'z': 0}",19.268024142629883,low,[],,,,,,
AV_005,1753463411.869057,,"{'latitude': 37.778871752262106, 'longitude': -122.42467590980668}","{'x': 5.035263219911621, 'y': 18.961842044414237, 'z': 0}",21.97601187302049,low,[],,,,,,
AV_004,1753463411.869057,,"{'latitude': 37.77000622583798, 'longitude': -122.40990556704068}","{'x': 15.665837957705989, 'y': 11.336738873741465, 'z': 0}",13.71130002141191,high,[],,,,,,
AV_003,1753463411.869057,,"{'latitude': 37.778486626917314, 'longitude': -122.4094054413263}","{'x': 15.27453273609957, 'y': 0.0846908141111058, 'z': 0}",17.977735824959595,low,[],,,,,,
AV_002,1753463411.869057,,"{'latitude': 37.77821548994417, 'longitude': -122.4132093551045}","{'x': 0.30924460084669425, 'y': 2.9171357815889953, 'z': 0}",27.42020047582304,high,[],,,,,,
AV_001,1753463411.869057,,"{'latitude': 37.77770782256929, 'longitude': -122.42711696387192}","{'x': 19.89295375185803, 'y': 0.489928414322931, 'z': 0}",25.635801408974057,low,[],,,,,,
AV_005,1753463410.869057,,"{'latitude': 37.776322902374325, 'longitude': -122.42870065296246}","{'x': 9.358238578931442, 'y': 12.447946253369725, 'z': 0}",18.64476733302913,low,[],,,,,,
AV_004,1753463410.869057,,"{'latitude': 37.781578696955556, 'longitude': -122.41933418669245}","{'x': 3.5479536171308523, 'y': 9.640329315898635, 'z': 0}",13.3516672904619,medium,[],,,,,,
AV_003,1753463410.869057,,"{'latitude': 37.78256459712266, 'longitude': -122.42004867768233}","{'x': 10.71850159533656, 'y': 5.184379557495409, 'z': 0}",27.422129911223124,low,[],,,,,,
AV_002,1753463410.869057,,"{'latitude': 37.77526540512249, 'longitude': -122.42614022732387}","{'x': 3.5852289936213677, 'y': 11.088007181266446, 'z': 0}",13.958828643462324,low,[],,,,,,
AV_001,1753463410.869057,,"{'latitude': 37.769649214604, 'longitude': -122.41499352513588}","{'x': 5.8611922665002165, 'y': 11.143032978359177, 'z': 0}",13.897502853980672,low,[],,,,,,
AV_005,1753463409.869057,,"{'latitude': 37.78063046488152, 'longitude': -122.41592737545508}","{'x': 7.5770807643625515, 'y': 5.010401383369469, 'z': 0}",26.13783514369748,high,[],,,,,,
AV_004,1753463409.869057,,"{'latitude': 37.78009796269164, 'longitude': -122.41455010869728}","{'x': 9.735612331320082, 'y': 14.483153210105549, 'z': 0}",10.410596752539181,medium,[],,,,,,
AV_003,1753463409.869057,,"{'latitude': 37.773511508205615, 'longitude': -122.41249669981316}","{'x': 13.91214543326068, 'y': 5.112076979351993, 'z': 0}",27.7862867230701,low,[],,,,,,
AV_002,1753463409.869057,,"{'latitude': 37.78191189406105, 'longitude': -122.41498125124562}","{'x': 6.782319466020974, 'y': 5.018418712050206, 'z': 0}",14.57756033849452,medium,[],,,,,,
AV_001,1753463409.869057,,"{'latitude': 37.77068754476485, 'longitude': -122.42237286342642}","{'x': 0.7875219204797612, 'y': 8.153762310300404, 'z': 0}",15.177675802430969,low,[],,,,,,
AV_005,1753463408.869057,,"{'latitude': 37.767441370058556, 'longitude': -122.4258142265616}","{'x': 8.924793482059247, 'y': 1.310145256570856, 'z': 0}",18.96823005579122,low,[],,,,,,
AV_004,1753463408.869057,,"{'latitude': 37.778228911175034, 'longitude': -122.42125335313189}","{'x': 15.999452446980394, 'y': 14.48327135049727, 'z': 0}",11.824345697552339,high,[],,,,,,
AV_003,1753463408.869057,,"{'latitude': 37.77252265283783, 'longitude': -122.4228483291982}","{'x': 2.017441128090771, 'y': 12.43141024632389, 'z': 0}",10.276787515636098,low,[],,,,,,
AV_002,1753463408.869057,,"{'latitude': 37.76857814805907, 'longitude': -122.42725931318732}","{'x': 8.516068499802573, 'y': 10.072171774833693, 'z': 0}",13.45322503873345,high,[],,,,,,
AV_001,1753463408.869057,,"{'latitude': 37.776467845848046, 'longitude': -122.41668381433135}","{'x': 15.133968413183611, 'y': 11.453990331497334, 'z': 0}",21.17141937896166,high,[],,,,,,
